pr_id,type_estate,district,posted_date,area,price,legal_document,interior,num_bedrooms,num_bathrooms,num_floors,entrance,frontage
39618593,Nhà riêng,Hoàng Mai,14/05/2024,50 m²,8 tỷ,Sổ đỏ/ Sổ hồng,Cơ bản.,5 phòng,4 phòng,5 tầng,,
39743784,Nhà mặt phố,Hai Bà Trưng,13/05/2024,110 m²,45 tỷ,,,,,5 tầng,,
39823799,Nhà mặt phố,Hai Bà Trưng,11/05/2024,105 m²,72 tỷ,Sổ đỏ,,,,8 tầng,,9 m
39850241,Nhà mặt phố,Ba Đình,14/05/2024,60 m²,31 tỷ,Sổ đỏ,Nhập khẩu,,,6 tầng,,
39766434,Nhà riêng,Cầu Giấy,06/05/2024,50 m²,"8,45 tỷ",Sổ đỏ/ Sổ hồng,,,,6 tầng,,
39857883,Nhà riêng,Đống Đa,15/05/2024,54 m²,"11,9 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,4 phòng,5 phòng,6 tầng,5 m,"4,2 m"
39481872,Nhà riêng,Hoàn Kiếm,06/05/2024,50 m²,10 tỷ,Sổ đỏ,,,,4 tầng,,
39149897,Shophouse/Nhà phố thương mại,Hà Đông,15/05/2024,500 m²,18 tỷ,Sổ đỏ/ Sổ hồng,Không nội thất,,,,,
39858493,Nhà riêng,Cầu Giấy,15/05/2024,48 m²,"6,3 tỷ",Sổ đỏ/ Sổ hồng,Cơ bản,,,,,
38759562,Nhà mặt phố,Đống Đa,15/05/2024,135 m²,85 tỷ,Sổ đỏ/ Sổ hồng,,,,8 tầng,,"6,6 m"
39824550,Nhà mặt phố,Tây Hồ,13/05/2024,482 m²,135 tỷ,Sổ đỏ/ Sổ hồng,Đầy đủ,5 phòng,4 phòng,2 tầng,,
39858496,Nhà riêng,Thanh Trì,15/05/2024,"91,5 m²",18 tỷ,,"Full đồ (giường, tủ lạnh, tủ bếp, bếp, điều hòa, nóng lạnh).",,,7 tầng,,
39857632,Nhà riêng,Hoàng Mai,15/05/2024,78 m²,15 tỷ,Sổ đỏ.,Đầy đủ.,4 phòng,4 phòng,5 tầng,,"3,5 m"
39858355,Nhà riêng,Hai Bà Trưng,15/05/2024,32 m²,"3,9 tỷ",Sổ đỏ/ Sổ hồng,Cơ bản,2 phòng,2 phòng,2 tầng,,
39842001,Nhà biệt thự liền kề,Bắc Từ Liêm,14/05/2024,148 m²,46 tỷ,Sổ đỏ/ Sổ hồng,Đầy đủ,5 phòng,5 phòng,4 tầng,,10 m
39005256,Nhà mặt phố,Hoàn Kiếm,14/05/2024,670 m²,450 tỷ,Sổ đỏ/ Sổ hồng,,,,,,50 m
39825841,Nhà mặt phố,Hà Đông,12/05/2024,40 m²,15 tỷ,Sổ đỏ,,,,6 tầng,14 m,
39823837,Nhà biệt thự liền kề,Hoàng Mai,11/05/2024,184 m²,36 tỷ,Sổ đỏ/ Sổ hồng,Cơ bản.,6 phòng,6 phòng,3 tầng,16 m,15 m
39823096,Nhà mặt phố,Đống Đa,11/05/2024,234 m²,155 tỷ,Sổ đỏ/ Sổ hồng,Đầy đủ,10 phòng,15 phòng,10 tầng,30 m,10 m
39823911,Nhà riêng,Hoàng Mai,11/05/2024,75 m²,"12,78 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ.,7 phòng,7 phòng,5 tầng,4 m,4 m
39401536,Nhà biệt thự liền kề,Gia Lâm,11/05/2024,78 m²,"12,7 tỷ",Hợp đồng mua bán.,,5 phòng,4 phòng,5 tầng,"17,5 m",5 m
39817819,Nhà riêng,Bắc Từ Liêm,11/05/2024,101 m²,"9,5 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,2 phòng,2 phòng,3 tầng,,"6,2 m"
39815858,Nhà riêng,Long Biên,10/05/2024,75 m²,20 tỷ,Sổ đỏ/ Sổ hồng,,5 phòng,5 phòng,7 tầng,6 m,"6,5 m"
32578058,Nhà biệt thự liền kề,Hà Đông,11/05/2024,90 m²,14 tỷ,Sổ đỏ/ Sổ hồng.,,,,,12 m,"4,5 m"
39665425,Nhà mặt phố,Đống Đa,10/05/2024,205 m²,70 tỷ,Sổ đỏ/ Sổ hồng,,,,,,11 m
39669246,Nhà biệt thự liền kề,Thanh Trì,10/05/2024,124 m²,"31,3 tỷ",Sổ đỏ/sổ hồng.,,8 phòng,,6 tầng,,8 m
39608847,Shophouse/Nhà phố thương mại,Nam Từ Liêm,11/05/2024,130 m²,55 tỷ,,,,,5 tầng,,7 m
39820291,Nhà riêng,Nam Từ Liêm,11/05/2024,45 m²,"9,68 tỷ",Sổ đỏ/ Sổ hồng,"Nội Thất Cao Cấp - Nội thất và tiện nghi bao gồm: Điều hòa, nóng lạnh, tủ quần áo, bàn ăn, tủ bếp, bếp từ, hút mùi, cửa từ, vệ sinh khép kín. Đạt tiêu chuẩn cho 1 phòng CCMN cao cấp, khách thuê chỉ vi",11 phòng,11 phòng,7 tầng,6 m,"5,4 m"
39463088,Nhà mặt phố,Hà Đông,11/05/2024,125 m²,36 tỷ,Sổ đỏ,,5 phòng,10 phòng,9 tầng,40 m,10 m
39691050,Nhà biệt thự liền kề,Tây Hồ,10/05/2024,207 m²,290 triệu/m²,Sổ đỏ/ Sổ hồng,Đầy đủ,,,3 tầng,,9 m
39807642,Nhà riêng,Thanh Trì,10/05/2024,63 m²,"10,8 tỷ",Sổ đỏ/ Sổ hồng,,,,,8 m,4 m
36635871,Nhà biệt thự liền kề,Cầu Giấy,10/05/2024,400 m²,95 tỷ,Sổ đỏ/ Sổ hồng,Đầy đủ.,12 phòng,8 phòng,5 tầng,30 m,60 m
39809422,Nhà biệt thự liền kề,Hà Đông,10/05/2024,360 m²,61 tỷ,,Full nội thất.,,,3 tầng,,18 m
39656531,Nhà riêng,Tây Hồ,09/05/2024,60 m²,17 tỷ,Sổ đỏ/ Sổ hồng,,4 phòng,4 phòng,5 tầng,5 m,5 m
39799114,Shophouse/Nhà phố thương mại,Hoàng Mai,09/05/2024,120 m²,41 tỷ,Sổ đỏ/ Sổ hồng,Đầy đủ,4 phòng,,,12 m,
39459780,Nhà biệt thự liền kề,Hoàng Mai,10/05/2024,430 m²,100 tỷ,,,,,4 tầng,,
39289865,Nhà riêng,Hà Đông,08/05/2024,"30,3 m²",3 tỷ,Sổ đỏ,Đầy đủ,2 phòng,2 phòng,3 tầng,,"4,6 m"
39458280,Nhà biệt thự liền kề,Nam Từ Liêm,08/05/2024,"283,5 m²",95 tỷ,Nhà đã có sổ đỏ.,"Hoàn thiện nội thất cao cấp, thang máy nhập khẩu nguyên chiếc, điều hòa âm trần, thiết kế phong cách hiện đại. Hoàn thiện nội thất.",5 phòng,4 phòng,4 tầng,14 m,14 m
39787221,Nhà riêng,Hoài Đức,08/05/2024,38 m²,3 tỷ,,,,,5 tầng,4 m,
38858416,Nhà biệt thự liền kề,Hoàng Mai,09/05/2024,200 m²,32 tỷ,Sổ đỏ/ Sổ hồng.,,6 phòng,,4 tầng,20 m,13 m
39762820,Nhà biệt thự liền kề,Đan Phượng,06/05/2024,204 m²,"15,5 tỷ",Sổ đỏ/ Sổ hồng,,6 phòng,4 phòng,4 tầng,13 m,15 m
39776793,Shophouse/Nhà phố thương mại,Nam Từ Liêm,07/05/2024,120 m²,"8,2 tỷ",- Sẵn sổ đỏ (sở hữu lâu dài).,Không nội thất,1 phòng,1 phòng,1 tầng,5 m,8 m
39798945,Nhà biệt thự liền kề,Hoàng Mai,09/05/2024,220 m²,58 tỷ,Sổ đỏ/ Sổ hồng,Đầy đủ,4 phòng,4 phòng,3 tầng,7 m,
39860183,Nhà mặt phố,Hai Bà Trưng,15/05/2024,"46,8 m²",750 triệu/m²,Sổ đỏ/ Sổ hồng,,,,3 tầng,15 m,"5,79 m"
39687157,Nhà riêng,Hai Bà Trưng,06/05/2024,50 m²,"6,7 tỷ",Sổ đỏ/ Sổ hồng,,8 phòng,4 phòng,6 tầng,,"4,1 m"
39580388,Nhà mặt phố,Long Biên,03/05/2024,80 m²,"19,5 tỷ",Sổ đỏ/ Sổ hồng,Cơ bản.,4 phòng,4 phòng,5 tầng,"7,5 m","4,21 m"
39860978,Nhà riêng,Nam Từ Liêm,15/05/2024,105 m²,"28,5 tỷ",Giấy tờ sổ đỏ chính chủ,,,,7 tầng,,6 m
39860673,Nhà mặt phố,Hà Đông,15/05/2024,80 m²,"19,5 tỷ",,,,,9 tầng,,"4,8 m"
39860967,Nhà riêng,Long Biên,15/05/2024,50 m²,"5,88 tỷ",Sổ đỏ/ Sổ hồng,,,,4 tầng,,5 m
39852300,Nhà riêng,Long Biên,15/05/2024,35 m²,"4,35 tỷ",Sổ đỏ/ Sổ hồng,Cơ bản.,,,5 tầng,,4 m
39668400,Nhà riêng,Long Biên,15/05/2024,60 m²,"13,9 tỷ",Sổ đỏ/ Sổ hồng,Cơ bản,,,6 tầng,6 m,5 m
39829776,Nhà riêng,Bắc Từ Liêm,12/05/2024,36 m²,"5,6 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,4 phòng,,4 tầng,,
39860108,Nhà riêng,Ba Đình,15/05/2024,70 m²,"24,8 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,5 phòng,,4 tầng,,"5,5 m"
38524902,Nhà biệt thự liền kề,Gia Lâm,06/05/2024,288 m²,50 tỷ,Sổ đỏ/ Sổ hồng,Không nội thất.,,,4 tầng,13 m,16 m
39860724,Nhà riêng,Thanh Xuân,15/05/2024,42 m²,"6,85 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,5 phòng,4 phòng,5 tầng,,
39859587,Nhà riêng,Cầu Giấy,15/05/2024,51 m²,"17,5 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,4 phòng,,,4 m,
39301826,Nhà mặt phố,Tây Hồ,15/05/2024,84 m²,18 tỷ,Sổ đỏ/ Sổ hồng,,6 phòng,10 phòng,6 tầng,,6 m
39859957,Nhà biệt thự liền kề,Hoàng Mai,15/05/2024,75 m²,"31,5 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ.,5 phòng,5 phòng,5 tầng,,
39860132,Nhà mặt phố,Hà Đông,15/05/2024,135 m²,41 tỷ,Sổ đỏ/ Sổ hồng,Đầy đủ,10 phòng,6 phòng,7 tầng,40 m,"5,8 m"
39635322,Nhà riêng,Cầu Giấy,15/05/2024,55 m²,19 tỷ,Sổ đỏ/ Sổ hồng.,Đầy đủ,5 phòng,5 phòng,6 tầng,8 m,5 m
39850822,Nhà riêng,Long Biên,14/05/2024,110 m²,"8,9 tỷ",Sổ đỏ/ Sổ hồng.,,4 phòng,4 phòng,4 tầng,,"5,4 m"
39860385,Nhà mặt phố,Nam Từ Liêm,15/05/2024,72 m²,"18,5 tỷ",Sổ đỏ/ Sổ hồng,,10 phòng,10 phòng,5 tầng,6 m,"4,5 m"
39281204,Nhà riêng,Hoài Đức,15/05/2024,32 m²,"3,3 tỷ",,"Nội thất gồm có tủ bếp, quạt trần, điều hòa, nóng lạnh.",6 phòng,4 phòng,5 tầng,3 m,"3,4 m"
39859908,Nhà riêng,Hà Đông,15/05/2024,47 m²,9 tỷ,Sổ đỏ/ Sổ hồng,,6 phòng,,5 tầng,,"4,03 m"
39859889,Nhà riêng,Long Biên,15/05/2024,35 m²,"4,2 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,3 phòng,4 phòng,5 tầng,,4 m
37270580,Nhà biệt thự liền kề,Hoài Đức,09/05/2024,410 m²,"64,5 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,6 phòng,3 phòng,4 tầng,,18 m
39827659,Nhà riêng,Long Biên,12/05/2024,45 m²,"5,35 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ.,4 phòng,4 phòng,5 tầng,3 m,4 m
39578070,Nhà mặt phố,Hoàn Kiếm,14/05/2024,510 m²,330 tỷ,Sổ đỏ/ Sổ hồng,Đầy đủ,6 phòng,8 phòng,4 tầng,,
39811615,Nhà riêng,Hà Đông,10/05/2024,34 m²,"4,5 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,,3 phòng,4 tầng,,
39859423,Nhà riêng,Nam Từ Liêm,15/05/2024,54 m²,"9,3 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,12 phòng,12 phòng,7 tầng,3 m,5 m
39834343,Nhà riêng,Tây Hồ,13/05/2024,50 m²,"9,5 tỷ",Sổ đỏ/ Sổ hồng,Cơ bản,6 phòng,4 phòng,5 tầng,,5 m
39638306,Nhà riêng,Thanh Xuân,13/05/2024,92 m²,"26,5 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,6 phòng,4 phòng,5 tầng,,"5,5 m"
39860125,Nhà biệt thự liền kề,Nam Từ Liêm,15/05/2024,150 m²,35 tỷ,"- Sổ đỏ cất két, sẵn sàng giao dịch.",,5 phòng,5 phòng,5 tầng,18 m,15 m
39859852,Nhà riêng,Đống Đa,15/05/2024,52 m²,"7,3 tỷ",Sổ đỏ,,,,4 tầng,,7 m
39859635,Nhà riêng,Nam Từ Liêm,15/05/2024,108 m²,"27,95 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,10 phòng,10 phòng,8 tầng,,
34876467,Nhà riêng,Hà Đông,15/05/2024,36 m²,"8,4 tỷ",Sổ đỏ/ Sổ hồng.,Đầy đủ,4 phòng,4 phòng,5 tầng,3 m,5 m
39859344,Nhà riêng,Đống Đa,15/05/2024,120 m²,32 tỷ,Sổ đỏ/ Sổ hồng,Đầy đủ,6 phòng,5 phòng,6 tầng,,
39589864,Nhà mặt phố,Hà Đông,15/05/2024,135 m²,46 tỷ,Sổ đỏ/ Sổ hồng,,8 phòng,8 phòng,8 tầng,,8 m
38666319,Nhà mặt phố,Cầu Giấy,15/05/2024,193 m²,58 tỷ,Sổ đỏ/ Sổ hồng,Đầy đủ,25 phòng,26 phòng,9 tầng,20 m,
39859537,Nhà riêng,Nam Từ Liêm,15/05/2024,47 m²,"4,65 tỷ",Sổ đỏ/ Sổ hồng.,"Đầy đủ - Nhà thiết kế hiện đại, chủ trang bị full nội thất mới xịn sò, khách chỉ xách vali về ở.",5 phòng,4 phòng,4 tầng,"2,5 m","3,9 m"
39725043,Nhà riêng,Ba Đình,11/05/2024,100 m²,"32,5 tỷ",,,,,,,8 m
39859059,Nhà riêng,Hà Đông,15/05/2024,52 m²,"5,7 tỷ",Sổ đỏ/ Sổ hồng,,2 phòng,1 phòng,,,
39558818,Nhà mặt phố,Ba Đình,16/05/2024,105 m²,"68,5 tỷ",Sổ đỏ/ Sổ hồng.,Đầy đủ.,6 phòng,6 phòng,6 tầng,,"6,1 m"
39858840,Nhà mặt phố,Cầu Giấy,15/05/2024,100 m²,"54,9 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,3 phòng,7 phòng,7 tầng,30 m,"8,5 m"
39598650,Nhà mặt phố,Thanh Xuân,15/05/2024,170 m²,90 tỷ,Sổ đỏ/ Sổ hồng,Đầy đủ,,,8 tầng,,11 m
39510544,Nhà riêng,Cầu Giấy,11/05/2024,35 m²,"14,5 tỷ",Sổ đỏ/ Sổ hồng,Cơ bản,,,6 tầng,,
37433320,Nhà biệt thự liền kề,Đông Anh,11/05/2024,70 m²,"6,5 tỷ",Sổ đỏ/ Sổ hồng,,,,6 tầng,15 m,5 m
39222014,Nhà mặt phố,Hoàn Kiếm,10/05/2024,446 m²,350 tỷ,,,,,,,
39858782,Nhà mặt phố,Ba Đình,15/05/2024,58 m²,"17,5 tỷ",Sổ đỏ/ Sổ hồng,Cơ bản,3 phòng,3 phòng,4 tầng,30 m,"5,3 m"
39053175,Nhà riêng,Hoàng Mai,09/05/2024,30 m²,"3,75 tỷ",,,4 phòng,4 phòng,5 tầng,,"4,8 m"
39534217,Nhà biệt thự liền kề,Cầu Giấy,15/05/2024,200 m²,75 tỷ,Sổ đỏ/ Sổ hồng,Đầy đủ,,,4 tầng,,
39858867,Nhà riêng,Hà Đông,15/05/2024,45 m²,5 tỷ,Sổ đỏ/ Sổ hồng,Cơ bản,3 phòng,3 phòng,3 tầng,2 m,"4,5 m"
39601194,Nhà riêng,Long Biên,15/05/2024,32 m²,"3,7 tỷ",Sổ đỏ/ Sổ hồng.,Cơ bản.,3 phòng,4 phòng,5 tầng,,"4,6 m"
39858214,Nhà riêng,Hà Đông,15/05/2024,51 m²,"15,5 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,,,5 tầng,,"5,5 m"
39120387,Nhà riêng,Cầu Giấy,15/05/2024,125 m²,68 tỷ,,,12 phòng,12 phòng,9 tầng,"6,5 m",10 m
39829391,Nhà riêng,Hoàng Mai,12/05/2024,39 m²,"5,2 tỷ",Sổ đỏ,Cơ bản.,3 phòng,4 phòng,5 tầng,4 m,"4,5 m"
39824975,Nhà riêng,Thanh Xuân,12/05/2024,36 m²,"5,6 tỷ",Sổ đỏ đẹp chuẩn pháp lý sẵn sàng giao dịch.,"Nhà sửa mới koong, full nội thất, thiết kế rất đẹp, đầy đủ công năng.",4 phòng,,4 tầng,,"7,5 m"
39858407,Nhà riêng,Hoàng Mai,15/05/2024,40 m²,"5,5 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ.,4 phòng,4 phòng,5 tầng,,"3,8 m"
39859043,Nhà mặt phố,Cầu Giấy,15/05/2024,80 m²,36 tỷ,Sổ đỏ/ Sổ hồng,Đầy đủ,6 phòng,,9 tầng,15 m,5 m
39848748,Nhà riêng,Hoài Đức,14/05/2024,40 m²,"4,2 tỷ",Sổ đỏ/ Sổ hồng,,,,4 tầng,,
38501346,Nhà biệt thự liền kề,Đan Phượng,15/05/2024,200 m²,10 tỷ,Sổ đỏ,,,,,,
39554220,Nhà riêng,Long Biên,13/05/2024,60 m²,"12,8 tỷ",Sổ đỏ/ Sổ hồng.,,6 phòng,,6 tầng,6 m,
39802852,Nhà riêng,Hà Đông,09/05/2024,33 m²,"2,25 tỷ",Sổ đỏ/ Sổ hồng,Cơ bản,3 phòng,3 phòng,4 tầng,,
39829204,Nhà biệt thự liền kề,Hà Đông,12/05/2024,54 m²,"10,95 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,4 phòng,3 phòng,4 tầng,,
39677325,Nhà riêng,Hoàng Mai,15/05/2024,31 m²,"3,9 tỷ",,,4 phòng,4 phòng,5 tầng,,
39858509,Nhà mặt phố,Hai Bà Trưng,15/05/2024,45 m²,"13,9 tỷ",,,,,,,"4,8 m"
39857901,Nhà riêng,Hoài Đức,15/05/2024,70 m²,"9,75 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,16 phòng,16 phòng,7 tầng,,
39793666,Nhà riêng,Đống Đa,08/05/2024,32 m²,5 tỷ,Sổ đỏ/ Sổ hồng,Đầy đủ,3 phòng,4 phòng,5 tầng,,"4,8 m"
39847611,Nhà riêng,Long Biên,14/05/2024,30 m²,"3,39 tỷ",,,3 phòng,3 phòng,4 tầng,13 m,"3,6 m"
39731711,Nhà riêng,Hà Đông,15/05/2024,60 m²,"15,5 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,12 phòng,12 phòng,7 tầng,16 m,5 m
39857679,Nhà biệt thự liền kề,Cầu Giấy,15/05/2024,112 m²,"23,8 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,4 phòng,4 phòng,4 tầng,6 m,"6,8 m"
39858296,Nhà riêng,Đống Đa,15/05/2024,30 m²,"5,3 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,3 phòng,3 phòng,3 tầng,3 m,"3,6 m"
39858468,Nhà riêng,Thanh Xuân,15/05/2024,88 m²,"33,2 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,,,6 tầng,10 m,6 m
39805294,Nhà mặt phố,Tây Hồ,09/05/2024,169 m²,78 tỷ,Sổ đỏ/ Sổ hồng,Đầy đủ,10 phòng,10 phòng,7 tầng,8 m,6 m
39415916,Nhà biệt thự liền kề,Tây Hồ,15/05/2024,"189,6 m²",70 tỷ,Sổ đỏ/ Sổ hồng,,4 phòng,4 phòng,,"21,5 m",
39527110,Nhà riêng,Long Biên,19/04/2024,68 m²,"5,8 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ.,4 phòng,3 phòng,5 tầng,2 m,5 m
39838974,Nhà riêng,Long Biên,13/05/2024,48 m²,"7,5 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,4 phòng,5 phòng,5 tầng,5 m,5 m
39836849,Nhà biệt thự liền kề,Hà Đông,13/05/2024,68 m²,"25,3 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,4 phòng,5 phòng,5 tầng,10 m,"4,5 m"
39495196,Nhà riêng,Nam Từ Liêm,15/05/2024,55 m²,"10,2 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,10 phòng,,7 tầng,,
38105135,Nhà riêng,Cầu Giấy,09/05/2024,125 m²,"42,6 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,8 phòng,8 phòng,9 tầng,8 m,6 m
38789405,Nhà mặt phố,Hoàn Kiếm,15/05/2024,52 m²,"12,5 tỷ",Sổ đỏ/ Sổ hồng,Cơ bản,,,5 tầng,,
39858449,Nhà riêng,Cầu Giấy,15/05/2024,82 m²,16 tỷ,Sổ đỏ/ Sổ hồng,Đầy đủ,6 phòng,9 phòng,7 tầng,6 m,"8,8 m"
38825153,Nhà biệt thự liền kề,Hà Đông,13/05/2024,75 m²,"13,5 tỷ",Sổ đỏ,,6 phòng,5 phòng,5 tầng,,5 m
38738206,Nhà riêng,Ba Đình,15/05/2024,55 m²,"9,5 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,,,6 tầng,,5 m
39005429,Nhà biệt thự liền kề,Cầu Giấy,15/05/2024,159 m²,45 tỷ,Sổ đỏ/ Sổ hồng,Đầy đủ,,,4 tầng,,13 m
39182317,Nhà riêng,Hà Đông,04/05/2024,32 m²,"2,25 tỷ",Sổ đỏ,Cơ bản,3 phòng,4 phòng,4 tầng,3 m,"3,5 m"
39826989,Nhà mặt phố,Hà Đông,13/05/2024,70 m²,"11,8 tỷ",Sổ đỏ/ Sổ hồng,,4 phòng,4 phòng,4 tầng,,
39617636,Nhà mặt phố,Tây Hồ,15/05/2024,121 m²,79 tỷ,Sổ đỏ/ Sổ hồng,Đầy đủ,,,4 tầng,,15 m
39858446,Nhà riêng,Hà Đông,15/05/2024,60 m²,"13,5 tỷ",Sổ đỏ/ Sổ hồng,,6 phòng,7 phòng,7 tầng,,
38732080,Nhà mặt phố,Ba Đình,15/05/2024,60 m²,"31,5 tỷ",Sổ đỏ/ Sổ hồng,,,,6 tầng,,
39665633,Nhà riêng,Hoài Đức,10/05/2024,40 m²,"2,1 tỷ",Sổ đỏ/ Sổ hồng,Cơ bản,3 phòng,3 phòng,3 tầng,3 m,"3,8 m"
39509330,Nhà mặt phố,Tây Hồ,15/05/2024,316 m²,113 tỷ,Sổ đỏ/ Sổ hồng,,,,,,11 m
39428459,Nhà biệt thự liền kề,Gia Lâm,15/05/2024,150 m²,"27,5 tỷ",Sổ đỏ,Cơ bản,3 phòng,,4 tầng,,"8,5 m"
39703630,Nhà riêng,Hoàng Mai,15/05/2024,35 m²,"5,83 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,6 phòng,6 phòng,5 tầng,,
39719999,Nhà riêng,Hoàng Mai,15/05/2024,40 m²,"4,35 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ.,4 phòng,5 phòng,5 tầng,4 m,"4,5 m"
39224629,Nhà riêng,Thanh Xuân,13/05/2024,48 m²,"5,9 tỷ",,,,,,,
39858141,Nhà biệt thự liền kề,Hà Đông,15/05/2024,70 m²,"16,85 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,5 phòng,5 phòng,5 tầng,10 m,"4,5 m"
39428167,Nhà biệt thự liền kề,Gia Lâm,15/05/2024,150 m²,29 tỷ,Sổ đỏ/ Sổ hồng,Cơ bản,,,3 tầng,30 m,"7,5 m"
39569809,Nhà riêng,Hoàng Mai,15/05/2024,33 m²,"4,5 tỷ",Sổ đỏ/ Sổ hồng.,Đầy đủ.,3 phòng,3 phòng,5 tầng,4 m,3 m
39858178,Nhà riêng,Cầu Giấy,15/05/2024,70 m²,"12,8 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,4 phòng,3 phòng,4 tầng,,
39858319,Nhà riêng,Hà Đông,15/05/2024,55 m²,"8,9 tỷ",Sổ đỏ/ Sổ hồng,Cơ bản,4 phòng,4 phòng,4 tầng,12 m,5 m
39858126,Nhà riêng,Hà Đông,15/05/2024,35 m²,4 tỷ,Sổ đỏ,Full nội thất.,,,4 tầng,,"3,4 m"
39858327,Nhà riêng,Tây Hồ,15/05/2024,200 m²,17 tỷ,Sổ đỏ/ Sổ hồng,,,,,,
39858160,Nhà mặt phố,Long Biên,15/05/2024,144 m²,"19,5 tỷ",Sổ đỏ/ Sổ hồng,,2 phòng,2 phòng,,48 m,"4,8 m"
39786873,Nhà riêng,Nam Từ Liêm,08/05/2024,56 m²,"10,3 tỷ",,"""Ngôi nhà mơ ước"" - mới 100%, ""full đồ cao cấp"", ""full phòng khép kín"" - sẵn sàng ""kinh doanh sinh lời"" ngay lập tức.",,,,,
39858240,Nhà riêng,Hà Đông,15/05/2024,43 m²,"12,9 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,5 phòng,5 phòng,5 tầng,6 m,4 m
39718478,Shophouse/Nhà phố thương mại,Gia Lâm,29/04/2024,90 m²,"22,68 tỷ",Sổ đỏ/ Sổ hồng,Nhà thô 5 tầng hoàn thiện mặt ngoài,,,5 tầng,40 m,6 m
39858317,Nhà mặt phố,Ba Đình,15/05/2024,68 m²,25 tỷ,Sổ đỏ/ Sổ hồng,Đầy đủ,5 phòng,5 phòng,5 tầng,30 m,"5,2 m"
39584189,Nhà riêng,Ba Đình,15/05/2024,48 m²,"11,1 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,4 phòng,5 phòng,5 tầng,,
39819484,Nhà riêng,Đống Đa,11/05/2024,80 m²,"17,9 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,22 phòng,22 phòng,8 tầng,,
39858299,Nhà riêng,Long Biên,15/05/2024,54 m²,"10,8 tỷ",Sổ đỏ/ Sổ hồng.,Cơ bản.,5 phòng,4 phòng,5 tầng,6 m,"4,8 m"
39858297,Nhà riêng,Nam Từ Liêm,15/05/2024,102 m²,28 tỷ,Sổ đỏ/ Sổ hồng,Đầy đủ,,,7 tầng,,
39810882,Nhà riêng,Hoài Đức,10/05/2024,36 m²,"3,6 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,3 phòng,4 phòng,5 tầng,4 m,4 m
39780378,Nhà riêng,Cầu Giấy,07/05/2024,60 m²,"12,98 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,4 phòng,6 phòng,7 tầng,5 m,5 m
39811099,Nhà riêng,Hoài Đức,10/05/2024,36 m²,"3,6 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,3 phòng,4 phòng,5 tầng,4 m,4 m
39858293,Nhà riêng,Hai Bà Trưng,15/05/2024,79 m²,"12,6 tỷ",Sổ đỏ/ Sổ hồng,Cơ bản,4 phòng,4 phòng,4 tầng,4 m,"5,4 m"
39819335,Nhà riêng,Hoài Đức,11/05/2024,36 m²,"3,6 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,3 phòng,4 phòng,5 tầng,4 m,4 m
39392644,Nhà mặt phố,Hà Đông,06/05/2024,40 m²,"14,8 tỷ",,,10 phòng,,6 tầng,,14 m
39857705,Nhà riêng,Cầu Giấy,15/05/2024,42 m²,"14,5 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,5 phòng,4 phòng,5 tầng,,
