Unnamed: 0,type_estate,district,price_per_sqm,posted_date,area,price,legal_document,interior,num_bedrooms,num_bathrooms,num_floors,entrance,frontage
2385,6,26,"~46,67 triệu/m²",13/05/2024,150.0,7 tỷ,252,114,3,3,3,12.181061122472167,6.78865638058502
2386,5,4,"~176,67 triệu/m²",04/05/2024,90.0,"15,9 tỷ",178,273,20,6,8,12.181061122472167,6.78865638058502
2387,3,11,"~28,8 tỷ",13/05/2024,180.0,160 triệu/m²,252,146,6,6,4,12.181061122472167,6.78865638058502
2389,3,11,"~116,4 triệu/m²",13/05/2024,189.0,22 tỷ,178,114,6,6,4,17.5,9.0
2390,3,10,"~413,33 triệu/m²",13/05/2024,75.0,31 tỷ,252,294,6,6,4,12.181061122472167,6.78865638058502
2391,3,12,~300 triệu/m²,13/05/2024,85.0,"25,5 tỷ",251,146,4,4,5,7.0,5.0
2392,5,11,"~142,86 triệu/m²",13/05/2024,35.0,5 tỷ,139,167,3,6,5,12.181061122472167,6.78865638058502
2393,5,1,"~195,12 triệu/m²",10/05/2024,41.0,8 tỷ,252,294,4,4,5,12.181061122472167,6.0
2394,3,11,~144 triệu/m²,13/05/2024,200.0,"28,8 tỷ",139,80,5,6,4,16.0,10.0
2395,3,24,,10/05/2024,445.0,Thỏa thuận,139,294,6,6,5,12.181061122472167,14.0
2396,3,14,"~213,33 triệu/m²",13/05/2024,75.0,16 tỷ,252,294,6,6,6,18.0,5.0
2397,5,14,"~143,75 triệu/m²",13/05/2024,32.0,"4,6 tỷ",22,276,6,6,4,12.181061122472167,3.6
2398,6,14,"~4,43 tỷ",13/05/2024,67.2,66 triệu/m²,252,146,6,6,4,12.181061122472167,6.78865638058502
2399,5,27,"~170,83 triệu/m²",11/05/2024,12.0,"2,05 tỷ",252,146,3,3,4,2.0,6.78865638058502
2400,4,12,,13/05/2024,50.0,Thỏa thuận,252,146,6,6,4,12.181061122472167,6.78865638058502
2401,5,12,,07/05/2024,100.0,Thỏa thuận,252,146,4,3,3,12.181061122472167,5.5
2402,3,14,"~359,55 triệu/m²",13/05/2024,267.0,96 tỷ,133,114,5,4,3,12.0,10.0
2404,4,11,~500 triệu/m²,13/05/2024,200.0,100 tỷ,139,146,6,6,7,12.181061122472167,6.78865638058502
2405,5,10,"~161,76 triệu/m²",13/05/2024,34.0,"5,5 tỷ",252,42,4,3,4,12.181061122472167,3.4
2406,4,10,"~325,97 triệu/m²",13/05/2024,181.0,59 tỷ,252,392,4,6,3,20.0,10.0
2407,3,12,"~147,54 triệu/m²",13/05/2024,244.0,36 tỷ,252,294,3,3,3,12.0,12.0
2408,3,12,"~187,65 triệu/m²",13/05/2024,170.0,"31,9 tỷ",253,309,4,4,4,15.0,10.0
2409,3,12,"~302,33 triệu/m²",09/05/2024,86.0,26 tỷ,252,117,5,4,5,7.0,5.0
2410,3,12,"~397,06 triệu/m²",13/05/2024,136.0,54 tỷ,252,114,8,10,4,12.0,8.0
2411,3,12,"~235,81 triệu/m²",08/05/2024,148.0,"34,9 tỷ",252,294,4,4,4,12.181061122472167,8.0
2412,5,27,"~166,67 triệu/m²",13/05/2024,33.0,"5,5 tỷ",252,294,3,4,5,3.0,3.7
2413,3,12,"~31,9 tỷ",09/05/2024,145.0,220 triệu/m²,251,146,4,5,4,13.0,8.0
2414,5,9,"~145,71 triệu/m²",06/05/2024,35.0,"5,1 tỷ",252,294,3,4,5,12.181061122472167,6.78865638058502
2415,4,21,"~343,75 triệu/m²",08/05/2024,80.0,"27,5 tỷ",252,42,4,5,5,10.0,4.0
2416,4,4,~500 triệu/m²,05/05/2024,80.0,40 tỷ,252,294,8,6,8,10.0,4.0
2417,3,12,"~209,58 triệu/m²",09/05/2024,167.0,35 tỷ,252,316,3,3,4,6.0,10.0
2418,4,4,"~451,72 triệu/m²",05/05/2024,58.0,"26,2 tỷ",252,146,4,3,5,40.0,5.0
2419,3,20,"~167,53 triệu/m²",06/05/2024,97.0,"16,25 tỷ",252,42,3,4,4,9.0,6.0
2420,5,27,"~346,67 triệu/m²",10/05/2024,75.0,26 tỷ,252,42,6,4,5,10.0,4.8
2421,5,4,"~466,23 triệu/m²",06/05/2024,77.0,"35,9 tỷ",252,294,6,7,8,8.0,7.0
2422,5,10,"~123,33 triệu/m²",13/05/2024,30.0,"3,7 tỷ",252,392,4,3,4,2.3,3.0
2423,6,5,"~121,43 triệu/m²",13/05/2024,70.0,"8,5 tỷ",252,42,6,6,4,13.0,14.0
2424,5,10,"~171,11 triệu/m²",13/05/2024,45.0,"7,7 tỷ",252,392,4,4,4,3.0,4.4
2425,3,12,~175 triệu/m²,02/05/2024,200.0,35 tỷ,252,392,5,5,5,10.0,10.0
2426,5,11,"~173,75 triệu/m²",13/05/2024,40.0,"6,95 tỷ",252,146,6,6,4,12.181061122472167,6.78865638058502
2427,4,21,~400 triệu/m²,06/05/2024,60.0,24 tỷ,252,146,7,7,7,30.0,4.0
2428,5,24,"~298,25 triệu/m²",06/05/2024,114.0,34 tỷ,251,146,4,5,4,10.0,5.0
2429,3,12,"~280,7 triệu/m²",04/05/2024,114.0,32 tỷ,252,343,6,5,6,5.0,5.0
2430,5,3,"~48,68 triệu/m²",11/05/2024,38.0,"1,85 tỷ",252,42,3,3,3,4.0,3.34
2432,4,2,"~225,56 triệu/m²",10/05/2024,90.0,"20,3 tỷ",252,294,6,6,5,10.0,10.0
2433,6,2,"~77,83 triệu/m²",13/05/2024,2.12,165 tỷ,133,146,6,6,4,60.0,6.78865638058502
2434,5,27,~378 triệu/m²,13/05/2024,50.0,"18,9 tỷ",139,146,6,6,4,12.181061122472167,6.78865638058502
2435,5,1,"~237,5 triệu/m²",13/05/2024,40.0,"9,5 tỷ",178,42,4,3,4,6.0,3.5
2436,3,4,"~348,49 triệu/m²",05/05/2024,162.7,"56,7 tỷ",252,114,6,6,4,12.181061122472167,8.5
2438,5,27,"~314,63 triệu/m²",13/05/2024,82.0,"25,8 tỷ",252,294,6,6,5,12.181061122472167,6.78865638058502
2441,5,27,"~223,88 triệu/m²",13/05/2024,67.0,15 tỷ,252,294,6,6,4,12.181061122472167,6.78865638058502
2442,5,27,"~246,48 triệu/m²",13/05/2024,71.0,"17,5 tỷ",252,146,6,6,4,12.181061122472167,6.78865638058502
2444,3,16,"~29,44 triệu/m²",06/05/2024,90.0,"2,65 tỷ",252,392,4,3,3,3.0,4.2
2445,3,11,,13/05/2024,182.0,Thỏa thuận,252,146,6,6,4,12.181061122472167,6.78865638058502
2446,6,10,"~417,33 triệu/m²",13/05/2024,75.0,"31,3 tỷ",133,392,5,5,5,30.0,5.0
2447,5,10,,,100.26359491301476,,139,146,6,6,4,12.181061122472167,6.78865638058502
2448,5,3,~55 triệu/m²,08/05/2024,38.0,"2,09 tỷ",252,294,4,3,3,3.0,4.0
2449,5,21,~180 triệu/m²,11/05/2024,55.0,"9,9 tỷ",200,146,4,4,6,12.181061122472167,4.5
2450,5,24,"~207,5 triệu/m²",11/05/2024,40.0,"8,3 tỷ",252,146,6,4,5,12.181061122472167,4.0
2451,4,21,"~447,06 triệu/m²",11/05/2024,68.0,"30,4 tỷ",256,146,6,6,6,12.181061122472167,5.0
2453,5,14,"~131,58 triệu/m²",13/05/2024,38.0,5 tỷ,17,294,1,1,1,12.181061122472167,3.5
2454,3,21,"~290,91 triệu/m²",08/05/2024,55.0,16 tỷ,252,146,6,6,4,12.181061122472167,6.78865638058502
2455,4,8,,12/05/2024,49.2,Thỏa thuận,252,294,6,6,4,12.181061122472167,6.78865638058502
2456,3,11,"~232,22 triệu/m²",13/05/2024,90.0,"20,9 tỷ",252,42,6,5,5,12.0,5.0
2457,3,11,,13/05/2024,91.0,Thỏa thuận,139,146,5,5,5,22.5,7.0
2458,5,1,"~171,88 triệu/m²",13/05/2024,128.0,22 tỷ,252,294,8,7,8,4.0,8.8
2459,3,23,"~42,86 triệu/m²",28/04/2024,280.0,12 tỷ,252,146,4,4,4,13.0,12.0
2460,4,21,~400 triệu/m²,08/05/2024,65.0,26 tỷ,253,146,6,6,4,12.181061122472167,8.0
2461,5,21,"~215,38 triệu/m²",08/05/2024,130.0,28 tỷ,252,146,6,6,5,12.181061122472167,6.78865638058502
2462,3,11,"~296,3 triệu/m²",13/05/2024,108.0,32 tỷ,252,185,6,6,5,108.0,7.0
2463,5,12,"~98,44 triệu/m²",07/05/2024,32.0,"3,15 tỷ",252,294,3,4,5,12.181061122472167,6.78865638058502
2464,3,11,"~243,42 triệu/m²",13/05/2024,152.0,37 tỷ,139,109,6,6,5,12.181061122472167,7.0
2465,5,7,"~137,5 triệu/m²",08/05/2024,32.0,"4,4 tỷ",252,294,3,4,4,2.5,5.0
2466,5,27,"~315,28 triệu/m²",13/05/2024,72.0,"22,7 tỷ",252,294,12,12,7,5.0,5.5
2467,3,23,"~22,55 tỷ",24/04/2024,550.0,41 triệu/m²,133,146,4,4,3,14.0,19.0
2468,5,24,"~90,32 triệu/m²",08/05/2024,46.5,"4,2 tỷ",252,42,3,3,3,12.181061122472167,6.78865638058502
2469,4,1,~300 triệu/m²,11/05/2024,105.0,"31,5 tỷ",252,42,6,6,2,30.0,7.6
2470,5,1,"~152,78 triệu/m²",11/05/2024,72.0,11 tỷ,178,294,6,4,5,3.0,4.0
2471,3,11,"~317,31 triệu/m²",13/05/2024,104.0,33 tỷ,252,146,4,5,4,12.181061122472167,6.78865638058502
2472,5,10,"~113,51 triệu/m²",15/04/2024,37.0,"4,2 tỷ",253,146,7,5,5,5.0,6.0
2473,5,27,"~94,6 triệu/m²",13/05/2024,74.0,7 tỷ,252,294,5,6,4,3.0,4.0
2474,5,3,"~56,45 triệu/m²",13/05/2024,31.0,"1,75 tỷ",139,146,6,6,3,12.181061122472167,6.78865638058502
2475,5,14,"~180,71 triệu/m²",13/05/2024,70.0,"12,65 tỷ",55,294,21,21,7,12.181061122472167,6.78865638058502
2476,5,14,"~196,67 triệu/m²",13/05/2024,60.0,"11,8 tỷ",100,294,6,6,5,12.181061122472167,5.0
2477,5,14,"~272,73 triệu/m²",13/05/2024,88.0,24 tỷ,131,146,6,6,7,12.181061122472167,8.0
2478,5,27,"~315,28 triệu/m²",13/05/2024,72.0,"22,7 tỷ",252,294,12,12,7,5.0,5.5
2479,5,12,"~130,23 triệu/m²",06/05/2024,43.0,"5,6 tỷ",252,45,4,3,4,12.181061122472167,6.78865638058502
2480,4,24,"~411,76 triệu/m²",13/05/2024,85.0,35 tỷ,252,294,5,5,8,12.181061122472167,5.8
2481,5,14,~80 triệu/m²,13/05/2024,70.0,"5,6 tỷ",252,146,6,6,4,12.181061122472167,340.0
2482,5,27,"~258,06 triệu/m²",13/05/2024,62.0,16 tỷ,252,30,5,5,7,5.0,4.2
2483,5,1,"~145,46 triệu/m²",13/05/2024,110.0,16 tỷ,251,146,4,3,4,12.181061122472167,4.8
2484,5,4,"~309,76 triệu/m²",13/05/2024,41.0,"12,7 tỷ",252,294,4,4,5,12.181061122472167,6.6
2485,4,24,"~557,69 triệu/m²",12/05/2024,52.0,29 tỷ,252,42,5,5,4,12.0,5.0
2486,5,4,"~200,66 triệu/m²",13/05/2024,76.0,"15,25 tỷ",252,294,10,10,6,3.5,4.0
2487,3,27,~180 triệu/m²,13/05/2024,90.0,"16,2 tỷ",252,294,6,4,4,3.5,6.0
2488,4,1,"~827,59 triệu/m²",13/05/2024,58.0,48 tỷ,178,294,11,11,7,10.0,5.2
2489,5,27,~300 triệu/m²,13/05/2024,53.0,"15,9 tỷ",252,294,4,5,6,5.0,4.6
2490,4,4,"~287,67 triệu/m²",13/05/2024,73.0,21 tỷ,252,294,6,5,7,5.0,4.5
2491,4,11,"~165,22 triệu/m²",13/05/2024,46.0,"7,6 tỷ",252,294,5,3,5,25.0,6.78865638058502
2492,3,11,"~108,48 triệu/m²",02/05/2024,295.0,32 tỷ,252,146,6,6,4,12.181061122472167,12.0
2493,4,4,~420 triệu/m²,13/05/2024,50.0,21 tỷ,252,294,3,6,7,12.181061122472167,7.0
2494,5,4,~375 triệu/m²,13/05/2024,40.0,15 tỷ,252,294,6,4,5,12.181061122472167,3.4
2495,5,1,"~527,27 triệu/m²",13/05/2024,55.0,29 tỷ,178,294,3,3,5,4.0,8.0
2496,3,20,"~163,55 triệu/m²",13/05/2024,107.0,"17,5 tỷ",252,146,5,6,5,12.181061122472167,4.5
2497,5,1,"~347,62 triệu/m²",13/05/2024,42.0,"14,6 tỷ",252,294,3,4,6,12.181061122472167,5.4
2498,3,11,"~166,67 triệu/m²",07/05/2024,180.0,30 tỷ,252,146,6,6,4,12.0,9.0
2499,5,24,~480 triệu/m²,13/05/2024,50.0,24 tỷ,252,294,7,5,6,4.0,4.0
2500,5,24,"~235,29 triệu/m²",13/05/2024,102.0,24 tỷ,252,294,15,11,8,3.5,5.0
2501,4,24,"~546,67 triệu/m²",13/05/2024,75.0,41 tỷ,252,294,11,13,9,12.181061122472167,6.2
2502,5,14,"~126,32 triệu/m²",13/05/2024,38.0,"4,8 tỷ",58,315,5,4,4,3.0,3.5
2504,5,4,~168 triệu/m²,13/05/2024,50.0,"8,4 tỷ",252,294,3,4,4,2.0,3.5
2505,5,1,"~312,17 triệu/m²",13/05/2024,115.0,"35,9 tỷ",253,146,11,11,6,12.181061122472167,6.5
2506,4,24,"~457,32 triệu/m²",13/05/2024,82.0,"37,5 tỷ",252,294,7,7,6,12.181061122472167,5.6
2507,5,1,"~306,82 triệu/m²",13/05/2024,61.6,"18,9 tỷ",139,146,6,6,4,12.181061122472167,6.78865638058502
2509,5,12,"~184,91 triệu/m²",11/05/2024,53.0,"9,8 tỷ",253,392,4,6,5,5.0,3.6
2510,5,12,~130 triệu/m²,07/05/2024,30.0,"3,9 tỷ",253,42,3,3,5,12.181061122472167,4.8
2511,3,11,~200 triệu/m²,13/05/2024,63.0,"12,6 tỷ",252,146,5,4,5,12.181061122472167,7.0
2513,4,4,"~444,92 triệu/m²",13/05/2024,70.8,"31,5 tỷ",252,146,6,6,7,12.181061122472167,5.0
2514,5,7,"~133,33 triệu/m²",08/05/2024,30.0,4 tỷ,252,294,3,3,4,12.181061122472167,6.78865638058502
2515,5,4,"~270,65 triệu/m²",13/05/2024,92.0,"24,9 tỷ",252,146,6,6,5,12.181061122472167,4.5
2516,5,4,"~269,33 triệu/m²",13/05/2024,75.0,"20,2 tỷ",252,146,6,6,5,12.181061122472167,4.5
2517,5,4,"~206,25 triệu/m²",13/05/2024,80.0,"16,5 tỷ",252,294,20,20,8,12.181061122472167,6.78865638058502
2518,5,21,"~222,86 triệu/m²",13/05/2024,70.0,"15,6 tỷ",252,294,4,5,4,8.0,4.0
2519,5,21,"~168,06 triệu/m²",13/05/2024,36.0,"6,05 tỷ",252,294,3,3,5,3.0,6.5
2520,5,4,"~220,25 triệu/m²",13/05/2024,79.0,"17,4 tỷ",252,294,20,20,7,12.181061122472167,6.78865638058502
2521,4,4,"~290,91 triệu/m²",13/05/2024,55.0,16 tỷ,252,146,4,5,5,7.0,4.0
2522,4,12,~190 triệu/m²,07/05/2024,300.0,57 tỷ,252,392,6,6,4,25.0,27.0
2523,4,12,~100 triệu/m²,13/05/2024,500.0,50 tỷ,252,294,10,6,5,25.0,11.0
2524,3,5,"~153,33 triệu/m²",13/05/2024,150.0,23 tỷ,253,53,4,3,4,12.181061122472167,8.3
2526,5,7,"~207,55 triệu/m²",13/05/2024,53.0,11 tỷ,252,294,4,4,5,12.181061122472167,3.4
2527,4,12,"~533,98 triệu/m²",13/05/2024,103.0,55 tỷ,252,294,10,10,9,12.181061122472167,6.6
2529,5,1,"~298,14 triệu/m²",13/05/2024,322.0,96 tỷ,252,294,18,10,7,5.0,9.0
2530,5,21,"~255,26 triệu/m²",13/05/2024,38.0,"9,7 tỷ",252,294,4,3,6,8.0,7.0
2531,5,27,~300 triệu/m²,13/05/2024,60.0,18 tỷ,252,146,6,6,8,5.0,4.0
2532,5,14,"~181,82 triệu/m²",13/05/2024,66.0,12 tỷ,31,146,13,7,7,4.0,6.78865638058502
2533,5,4,"~176,04 triệu/m²",13/05/2024,48.0,"8,45 tỷ",252,294,9,9,5,12.181061122472167,4.6
2534,4,4,"~512,2 triệu/m²",13/05/2024,41.0,21 tỷ,252,294,6,4,7,12.181061122472167,3.6
2535,3,14,~250 triệu/m²,13/05/2024,120.0,30 tỷ,94,146,8,9,5,22.0,5.0
2536,5,2,"~155,56 triệu/m²",12/05/2024,36.0,"5,6 tỷ",252,294,4,6,4,12.181061122472167,6.78865638058502
2537,5,4,"~174,12 triệu/m²",07/05/2024,85.0,"14,8 tỷ",252,294,16,6,7,12.181061122472167,5.7
2538,5,13,"~3,4 tỷ",13/05/2024,80.0,"42,5 triệu/m²",252,146,6,6,2,3.5,5.8
2539,5,4,"~196,2 triệu/m²",07/05/2024,79.0,"15,5 tỷ",252,294,15,15,7,12.181061122472167,6.78865638058502
2540,5,4,"~264,1 triệu/m²",08/05/2024,39.0,"10,3 tỷ",252,146,6,6,5,12.181061122472167,3.8
2541,5,4,"~275,86 triệu/m²",08/05/2024,58.0,16 tỷ,252,146,6,6,4,12.181061122472167,4.0
2542,3,12,"~169,95 triệu/m²",13/05/2024,203.0,"34,5 tỷ",253,392,6,6,4,12.181061122472167,10.0
2543,5,4,"~271,95 triệu/m²",08/05/2024,82.0,"22,3 tỷ",252,294,6,6,5,12.181061122472167,5.6
2544,5,4,"~282,9 triệu/m²",13/05/2024,76.0,"21,5 tỷ",252,294,4,6,7,12.181061122472167,9.0
2546,5,4,"~170,89 triệu/m²",08/05/2024,79.0,"13,5 tỷ",252,6,6,6,6,12.181061122472167,6.0
2547,5,4,"~284,31 triệu/m²",06/05/2024,51.0,"14,5 tỷ",252,294,6,6,7,12.181061122472167,4.2
2548,5,27,"~305,68 triệu/m²",06/05/2024,88.0,"26,9 tỷ",252,146,6,6,8,12.181061122472167,4.5
2549,5,4,~260 triệu/m²,06/05/2024,75.0,"19,5 tỷ",252,146,6,6,4,12.181061122472167,6.78865638058502
2550,5,11,"~132,26 triệu/m²",13/05/2024,62.0,"8,2 tỷ",252,42,2,2,2,5.0,5.0
2551,4,9,~800 triệu/m²,04/05/2024,40.0,32 tỷ,252,146,6,6,5,12.181061122472167,6.78865638058502
2552,5,10,~91 triệu/m²,13/05/2024,20.0,"1,82 tỷ",133,146,4,3,4,12.181061122472167,6.78865638058502
2553,5,27,"~278,26 triệu/m²",10/05/2024,46.0,"12,8 tỷ",252,146,12,12,7,2.6,7.0
2555,5,14,"~136,96 triệu/m²",13/05/2024,46.0,"6,3 tỷ",33,392,4,3,2,12.181061122472167,6.78865638058502
2556,5,7,"~209,8 triệu/m²",13/05/2024,51.0,"10,7 tỷ",139,146,10,10,6,12.181061122472167,6.78865638058502
2557,4,1,~800 triệu/m²,06/05/2024,40.0,32 tỷ,252,146,6,6,6,12.181061122472167,6.78865638058502
2558,4,7,"~317,31 triệu/m²",13/05/2024,52.0,"16,5 tỷ",253,146,6,6,4,12.181061122472167,6.78865638058502
2559,6,10,,13/05/2024,75.0,Thỏa thuận,252,42,4,5,5,12.181061122472167,6.78865638058502
2560,4,9,"~518,18 triệu/m²",08/05/2024,110.0,57 tỷ,139,146,6,6,4,12.181061122472167,6.78865638058502
2561,4,7,"~466,67 triệu/m²",08/05/2024,30.0,14 tỷ,139,146,6,6,4,12.181061122472167,6.78865638058502
2562,3,26,"~8,4 tỷ",13/05/2024,70.0,120 triệu/m²,252,114,4,6,3,12.181061122472167,5.0
2563,5,7,"~179,17 triệu/m²",13/05/2024,48.0,"8,6 tỷ",252,294,9,9,5,3.0,4.2
2564,5,12,"~156,25 triệu/m²",13/05/2024,48.0,"7,5 tỷ",252,294,4,5,5,5.0,5.0
2565,5,14,"~118,75 triệu/m²",13/05/2024,40.0,"4,75 tỷ",104,146,4,3,4,12.181061122472167,6.78865638058502
2566,5,10,~115 triệu/m²,06/05/2024,40.0,"4,6 tỷ",253,146,4,6,4,12.181061122472167,6.78865638058502
2568,5,10,"~196,43 triệu/m²",13/05/2024,56.0,11 tỷ,139,146,6,6,5,12.0,6.0
2569,5,10,"~116,28 triệu/m²",10/05/2024,43.0,5 tỷ,139,146,4,6,4,12.181061122472167,6.78865638058502
2570,5,7,"~251,3 triệu/m²",13/05/2024,115.0,"28,9 tỷ",252,42,15,11,5,12.181061122472167,6.78865638058502
2571,5,12,"~171,88 triệu/m²",13/05/2024,32.0,"5,5 tỷ",253,53,3,4,5,12.181061122472167,6.78865638058502
2573,5,10,"~236,84 triệu/m²",13/05/2024,76.0,18 tỷ,139,146,6,6,5,16.0,5.0
2574,4,1,"~447,37 triệu/m²",13/05/2024,1.9,850 tỷ,178,294,6,6,21,12.181061122472167,6.78865638058502
2575,5,10,"~387,5 triệu/m²",13/05/2024,40.0,"15,5 tỷ",252,53,6,7,7,7.0,7.0
2576,5,10,"~106,58 triệu/m²",13/05/2024,38.0,"4,05 tỷ",252,146,4,6,4,12.181061122472167,6.78865638058502
2577,5,7,"~222,22 triệu/m²",13/05/2024,54.0,12 tỷ,139,146,5,5,5,12.0,5.0
2578,5,2,"~107,14 triệu/m²",13/05/2024,35.0,"3,75 tỷ",252,146,3,4,5,12.181061122472167,6.78865638058502
2579,5,25,"~77,63 triệu/m²",13/05/2024,38.0,"2,95 tỷ",252,42,4,3,4,2.5,4.0
2580,5,10,"~176,92 triệu/m²",10/05/2024,130.0,23 tỷ,139,146,6,6,5,12.0,6.0
2581,5,10,"~171,43 triệu/m²",11/05/2024,70.0,12 tỷ,139,146,7,5,5,14.0,5.0
2582,5,10,"~117,65 triệu/m²",10/05/2024,102.0,12 tỷ,139,146,6,5,5,8.0,8.0
2583,3,8,,07/05/2024,243.0,Thỏa thuận,182,57,5,3,4,12.181061122472167,6.78865638058502
2584,5,10,"~193,55 triệu/m²",12/05/2024,62.0,12 tỷ,139,146,6,5,5,16.0,5.0
2585,5,10,"~192,31 triệu/m²",11/05/2024,52.0,10 tỷ,251,146,7,7,5,6.0,4.0
2586,5,10,"~118,18 triệu/m²",13/05/2024,44.0,"5,2 tỷ",253,146,3,6,5,12.181061122472167,6.78865638058502
2587,5,14,"~117,19 triệu/m²",13/05/2024,32.0,"3,75 tỷ",94,146,3,3,4,12.181061122472167,6.78865638058502
2588,5,10,"~101,7 triệu/m²",10/05/2024,118.0,12 tỷ,139,146,6,6,5,6.0,6.0
2589,5,10,~120 triệu/m²,10/05/2024,100.0,12 tỷ,251,146,6,5,5,6.0,6.0
2590,5,12,"~216,67 triệu/m²",13/05/2024,60.0,13 tỷ,252,392,4,3,7,4.0,4.5
2591,5,14,~170 triệu/m²,13/05/2024,60.0,"10,2 tỷ",252,294,6,6,7,12.181061122472167,6.78865638058502
2592,5,10,"~147,83 triệu/m²",06/05/2024,115.0,17 tỷ,252,392,28,28,7,3.5,6.0
2593,5,12,"~97,06 triệu/m²",12/05/2024,34.0,"3,3 tỷ",253,294,6,6,4,12.181061122472167,6.78865638058502
2594,3,8,,13/05/2024,120.0,Thỏa thuận,252,146,6,6,4,12.181061122472167,6.0
2595,5,12,"~85,08 triệu/m²",07/05/2024,67.0,"5,7 tỷ",253,392,6,6,3,12.181061122472167,5.0
2596,5,12,~140 triệu/m²,11/05/2024,50.0,7 tỷ,252,294,4,4,6,6.0,4.0
2597,4,9,"~213,33 triệu/m²",13/05/2024,225.0,48 tỷ,252,146,6,6,4,12.181061122472167,8.0
2598,5,27,~350 triệu/m²,13/05/2024,100.0,35 tỷ,252,146,6,6,7,12.181061122472167,8.0
2599,5,7,~255 triệu/m²,07/05/2024,100.0,"25,5 tỷ",252,294,6,6,7,12.181061122472167,5.2
2600,5,12,"~97,14 triệu/m²",05/05/2024,35.0,"3,4 tỷ",252,294,4,4,5,12.181061122472167,6.78865638058502
2601,4,7,"~388,89 triệu/m²",07/05/2024,54.0,21 tỷ,252,146,6,6,5,12.181061122472167,6.78865638058502
2602,5,12,"~105,71 triệu/m²",05/05/2024,35.0,"3,7 tỷ",252,53,4,4,5,12.181061122472167,6.78865638058502
2603,3,8,"~103,82 triệu/m²",07/05/2024,183.0,19 tỷ,139,146,5,5,4,12.181061122472167,6.78865638058502
2604,4,7,"~304,35 triệu/m²",11/05/2024,46.0,14 tỷ,252,146,6,6,4,12.181061122472167,6.78865638058502
2605,5,7,"~127,06 triệu/m²",09/05/2024,85.0,"10,8 tỷ",252,146,6,6,5,12.181061122472167,6.78865638058502
2607,5,11,"~212,25 triệu/m²",11/05/2024,40.0,"8,49 tỷ",252,42,4,5,5,12.0,4.0
2608,3,14,~240 triệu/m²,04/05/2024,150.0,36 tỷ,252,114,6,6,4,12.181061122472167,6.78865638058502
2609,4,10,"~171,88 triệu/m²",13/05/2024,64.0,11 tỷ,253,392,3,2,3,5.0,6.78865638058502
2610,4,27,"~452,83 triệu/m²",13/05/2024,106.0,48 tỷ,252,146,5,6,7,12.181061122472167,6.8
2611,5,11,"~212,5 triệu/m²",13/05/2024,48.0,"10,2 tỷ",252,294,4,4,4,9.0,4.5
2612,4,27,"~457,63 triệu/m²",13/05/2024,59.0,27 tỷ,252,146,4,4,4,6.0,4.0
2613,5,7,"~136,28 triệu/m²",13/05/2024,51.0,"6,95 tỷ",252,294,5,3,5,12.181061122472167,5.0
2614,3,4,"~416,67 triệu/m²",13/05/2024,120.0,50 tỷ,252,42,3,4,5,12.181061122472167,6.78865638058502
2615,5,4,"~134,92 triệu/m²",13/05/2024,63.0,"8,5 tỷ",252,146,14,14,7,12.181061122472167,6.78865638058502
2616,5,7,"~241,67 triệu/m²",13/05/2024,60.0,"14,5 tỷ",252,146,6,5,6,4.0,4.3
2617,5,7,"~196,97 triệu/m²",13/05/2024,33.0,"6,5 tỷ",252,294,3,4,5,2.8,4.0
2618,5,12,"~203,12 triệu/m²",10/05/2024,96.0,"19,5 tỷ",252,294,4,4,4,11.0,6.0
2619,5,26,"~71,43 triệu/m²",13/05/2024,42.0,3 tỷ,178,146,6,6,4,12.181061122472167,6.78865638058502
2620,5,11,"~132,35 triệu/m²",10/05/2024,34.0,"4,5 tỷ",252,294,6,3,4,12.181061122472167,6.78865638058502
2622,5,11,"~172,73 triệu/m²",13/05/2024,55.0,"9,5 tỷ",178,294,4,3,4,6.0,4.6
2623,3,5,"~235,71 triệu/m²",06/05/2024,70.0,"16,5 tỷ",264,349,4,5,5,52.0,5.0
2624,5,27,"~161,36 triệu/m²",10/05/2024,22.0,"3,55 tỷ",252,42,2,3,4,12.181061122472167,6.78865638058502
2625,5,27,"~211,67 triệu/m²",13/05/2024,30.0,"6,35 tỷ",252,146,4,4,5,4.0,6.0
2626,3,5,,06/05/2024,224.0,Thỏa thuận,264,146,6,6,4,13.0,25.0
2627,3,5,,06/05/2024,150.0,Thỏa thuận,252,42,3,4,4,30.0,10.0
2628,3,5,"~214,82 triệu/m²",06/05/2024,67.5,"14,5 tỷ",252,146,6,6,5,12.181061122472167,6.78865638058502
2629,3,5,"~140,94 triệu/m²",06/05/2024,149.0,21 tỷ,253,117,6,6,4,17.0,8.3
2630,3,5,~200 triệu/m²,06/05/2024,67.5,"13,5 tỷ",252,114,6,6,5,13.0,5.0
2631,5,11,"~116,95 triệu/m²",13/05/2024,59.0,"6,9 tỷ",252,294,3,6,3,12.181061122472167,6.78865638058502
2632,3,5,"~173,33 triệu/m²",06/05/2024,300.0,52 tỷ,264,146,6,6,4,17.0,20.0
2634,5,27,"~165,71 triệu/m²",13/05/2024,70.0,"11,6 tỷ",252,294,6,4,5,12.181061122472167,6.78865638058502
2635,3,5,~200 triệu/m²,06/05/2024,135.0,27 tỷ,252,392,4,4,4,12.181061122472167,9.0
2636,3,5,,06/05/2024,237.0,Thỏa thuận,252,185,6,6,4,12.181061122472167,6.78865638058502
